"No.","Time","Source","Destination","Protocol","Length","Info"
"8370","9.092988","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3255801 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8371","9.092988","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3257261 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8372","9.092988","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3258721 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8373","9.092988","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [PSH, ACK] Seq=3260181 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8374","9.092988","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3261641 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8375","9.092988","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3263101 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8376","9.092988","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3264561 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8377","9.092988","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3266021 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8378","9.092988","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3267481 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8379","9.092988","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3268941 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8380","9.092988","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3270401 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8381","9.092988","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3271861 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8382","9.093071","192.168.0.137","160.36.131.221","TCP","54","63590  >  80 [ACK] Seq=521 Ack=3273321 Win=2108160 Len=0"
"8383","9.094222","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3273321 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8384","9.094222","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3274781 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8385","9.094222","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3276241 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8386","9.094222","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3277701 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8387","9.094222","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3279161 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8388","9.094222","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3280621 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8389","9.094222","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3282081 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8390","9.094222","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3283541 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8391","9.094222","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3285001 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8392","9.094222","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3286461 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8393","9.094222","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3287921 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8394","9.094222","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3289381 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8395","9.094222","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3290841 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8396","9.094222","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3292301 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8397","9.094222","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3293761 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8398","9.094222","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3295221 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8399","9.094222","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3296681 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8400","9.094222","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3298141 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8401","9.094222","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3299601 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8402","9.094222","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3301061 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8403","9.094222","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3302521 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8404","9.094298","192.168.0.137","160.36.131.221","TCP","54","63590  >  80 [ACK] Seq=521 Ack=3303981 Win=2108160 Len=0"
"8405","9.095759","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3303981 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8406","9.095759","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3305441 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8407","9.095759","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3306901 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8408","9.095759","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3308361 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8409","9.095759","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3309821 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8410","9.095759","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3311281 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8411","9.095759","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3312741 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8412","9.095759","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3314201 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8413","9.095759","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3315661 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8414","9.095759","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3317121 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8415","9.095759","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3318581 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8416","9.095759","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3320041 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8417","9.095759","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3321501 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8418","9.095759","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3322961 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8419","9.095759","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3324421 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8420","9.095759","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3325881 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8421","9.095759","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3327341 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8422","9.095759","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3328801 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8423","9.095759","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3330261 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8424","9.095759","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3331721 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8425","9.095759","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3333181 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8426","9.095811","192.168.0.137","160.36.131.221","TCP","54","63590  >  80 [ACK] Seq=521 Ack=3334641 Win=2108160 Len=0"
"8427","9.097367","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3334641 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8428","9.097367","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3336101 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8429","9.097367","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3337561 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8430","9.097367","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3339021 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8431","9.097367","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3340481 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8432","9.097367","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3341941 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8433","9.097367","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3343401 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8434","9.097367","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3344861 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8435","9.097367","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3346321 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8436","9.097367","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3347781 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8437","9.097367","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3349241 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8438","9.097367","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3350701 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8439","9.097367","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3352161 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8440","9.097367","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3353621 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8441","9.097367","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3355081 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8442","9.097367","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3356541 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8443","9.097367","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3358001 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8444","9.097411","192.168.0.137","160.36.131.221","TCP","54","63590  >  80 [ACK] Seq=521 Ack=3359461 Win=2108160 Len=0"
"8445","9.098954","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3359461 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8446","9.098954","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3360921 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8447","9.098954","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3362381 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8448","9.098954","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3363841 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8449","9.098954","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3365301 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8450","9.098954","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3366761 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8451","9.098954","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3368221 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8452","9.098954","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3369681 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8453","9.098954","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3371141 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8454","9.098954","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3372601 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8455","9.098954","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3374061 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8456","9.098954","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3375521 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8457","9.098954","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3376981 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8458","9.098954","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3378441 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8459","9.098954","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3379901 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8460","9.098954","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3381361 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8461","9.098954","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3382821 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8462","9.098954","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3384281 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8463","9.098954","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3385741 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8464","9.098954","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3387201 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8465","9.099006","192.168.0.137","160.36.131.221","TCP","54","63590  >  80 [ACK] Seq=521 Ack=3388661 Win=2108160 Len=0"
"8466","9.100164","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3388661 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8467","9.100164","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3390121 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8468","9.100164","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3391581 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8469","9.100177","192.168.0.137","160.36.131.221","TCP","54","63590  >  80 [ACK] Seq=521 Ack=3393041 Win=2108160 Len=0"
"8470","9.108002","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3393041 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8471","9.108002","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3394501 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8472","9.108002","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3395961 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8473","9.108002","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3397421 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8474","9.108002","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3398881 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8475","9.108002","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3400341 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8476","9.108002","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3401801 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8477","9.108002","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3403261 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8478","9.108081","192.168.0.137","160.36.131.221","TCP","54","63590  >  80 [ACK] Seq=521 Ack=3404721 Win=2108160 Len=0"
"8479","9.149832","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3404721 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8480","9.149832","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3406181 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8481","9.149832","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3407641 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8482","9.149832","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3409101 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8483","9.149832","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3410561 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8484","9.149832","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3412021 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8485","9.149832","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3413481 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8486","9.149832","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [PSH, ACK] Seq=3414941 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8487","9.149832","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3416401 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8488","9.149832","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3417861 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8489","9.149832","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3419321 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8490","9.149832","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3420781 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8491","9.149832","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3422241 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8492","9.150026","192.168.0.137","160.36.131.221","TCP","54","63590  >  80 [ACK] Seq=521 Ack=3423701 Win=2108160 Len=0"
"8493","9.151257","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3423701 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8494","9.151257","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3425161 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"8495","9.151257","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=3426621 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
